final_text,label
bantuan uang tunai untuk korban badai tornado program mulia namun sayang masih saja ada oknum yang asal kerja asal cuan yth bapak presiden ir jokowidodo yth bapak menhan prabowo subianto yth pj gubernur jabar yth pj bupati sumedang assalamu alaikum bapak ibu kami infokan terkait pemberian bantuan uang tunai kepada korban badai tornado yang dilaksanakan pada rabu maret lokasi kantor kecamatan cimanggung kabupaten sumedang fakta yang kami temukan dilapangan tidak tepat sasaran ada lebih warga yang tidak terdampak badai tornado mendapatkan bantuan uang tunai ko bisa begitu area komersial seperti kontrakan mendapat bantuan besar jutaan rupiah tetapi masyarakat pribumi biasa bahkan jompo rumah nenek aah yang parah terdampak hanya mendapat bantuan ribu rupiah ini fakta yang menyakitkan hati kami ada banyak fakta lainnya yang sangat menyakitkan beberapa warga bahkan terdampak parah tidak mendapatkan bantuan ini sebagai contoh fakta dilapangan rumah ibu esih dan ibu nunung atap rumah hancur perabot dan lain lain tidak mendapatkan bantuan fakta yang paling menyakitkan hati kami adalah sarana ibadah pendidikan agama pesantren dan madrosah rukun tetangga rukun warga dusun bojong bolang desa sukadana masyarakat disini tempat tersebut seharusnya mendapat perhatian khusus sebab ini adalah sarana umum untuk mengaji balkon kanopi tempat wudhu hancur luluh lantah jendela mushola kaca kaca pecah dan terbang kanopi aula atas hilang disapu badai dan tentunya atap asrama hancur coba bayangkan mereka yang tidak terkena badai tornado diberi bantuan uang tunai sementara warga masyarakat yang betul betul terdampak tidak mendapatkan bantuan sungguh hal ini sangat merusak citra para pemimpin hal yang begitu miris lagi adanya potongan dilokasi pemberian bantuan uang tunai korban badai tornado beberapa warga yang mengalami hal itu ustadz wahyu ibu edah bantuan tunai rp mendapat potongan rp bapak dadang ibu omah bantuan tunai rp mendapat potongan rp ari enur bantuan tunai rp mendapat potongan rp ini hanya data sebagian warga sarja tolong sampaikan kabar ini kepada para pimpinan daerah kami bahwa dilapangan terjadi hal yang memilukan dan sangat memalukan tolong kepada siapapun jangan pernah permainkan anggaran uang amanah untuk para korban musibah mungkin yang tuhan ambil sebab musibah adalah atap rumah kami tapi untuk siapapun yang mengambil hak orang orang yang terkena musibah maka bisa saja sebagai balasannya tuhan ambil nyawa mereka terimakasih untuk siapapun yang telah memperjuangkan suara kami semoga alloh menjaga dan memuliakan dunia juga akhirat,MEDIUM
sampah di jalan raya jamika sudah berminggu minggu sampah berserakan di jalan jamika no baunya sangat mengganggu warga sekitar mohon ditindak lanjuti karena dijadikan tps sama orang tidak dikenal,MEDIUM
peredaran miras di sumedang saya sudah beberapa kali melaporkan ada peredaran miras di kabupaten sumedang banyak toko jamu yang menjual miras terutama sebrang kopti sumedang tapi tidak ada tindak lanjut hingga saat ini membuat stigma negatif bahwa mereka mungkin dibekingi aparat apalagi pas malam takbiran idul fitri maret kemarin,LOW
jalur hijau di belakang rumah mekar pesona nama lengkap victor dari sp m no kontak email victorfkua gmail com lahan hijau di belakang rumah yang ada saluran air akan dibangun oleh warga di kampung belakang perumahan akses jalan dari sekolah kalam kudus mekar wangi sudah didirikan bangunan permanen semi permanen di satu sisi jalan sekarang mulai dibangun lagi persis dibelakang rumah warga mekar pesona adanya banguna ini menimbulkan kekhawatiran yakni akan mengganggu lahan hijau dan serapan air kemungkinan menimbulkan gangguan kebisingan karena bangunan yang sudah ada saat ini seringkali bising dengan bongkar muat barang musik dari pangkalan ojek hingga jam malam bahkan dini hari adanya bangunan ini juga akan menyulitkan kalau nantinya warga perumahan akan melakukan perbaikan renovasi bila memerlukan pemasangan scaffolding kabupaten kota kota bandung kecamatan bojongloa kidul kelurahan cibaduyut detail lokasi kejadian belakang komplek mekar pesona mekar wangi cubaduyu nama instansi dinas perumahan dan permukiman pemda penanggungjawab kota bandung,MEDIUM
informasi perihal penyuluhan dan bantuan benih ikan admin mau tanya untuk mendapatkan penyuluhan dan bibit gratis itu bagaimana kebetulan kita kelompok tani di desa situmekar kecamatan cisitu mohon info,LOW
jalan rusak dinas pekerjaan umum dan penataan ruang kota bandung jawa barat hal permohonan perbaikan jalan rusak sehubungan dengan kondisi jalan rusak sehingga dapat membahayakan keselamatan pengguna jalan tepatnya di jalan cimuncang no pasirlayung kec cibeunying kidul kota bandung jawa barat dari masyarakat yang melapor kepada kami terkait jalan rusak sehingga dapat membahayakan keselamatan pengguna jalan bapak ibu dapat menindaklanjuti permohonan tersebut berikut nomer tiket yang ada pada aplikasi jalan kita sk link kami ucapkan salam command center bina marga im,HIGH
laporan kebisingan ditengah pemukiman warga di pasar sae sarijadi cafe cafenya menyetel musik kencang sampai tengah malam bahkan subuh bukti bukti udah kami rekam warga disekitar sangat terganggu apalagi yang punya bayi dan balita tolong segera ditegur banyak anak muda kumpul kumpul dan membuat kebisingan menyetel musik disko ditengah malam sudah berbulan bulan tolong banget ditindak bukti bukti video ada ya karna rumah kami bersebelahan sm pasar tersebut buktinya berupa video dan kami juga sudah lapor ke instansi kepolisian cuma belum ada tindakan semoga ikhtiar saya lapor kesana kemari ada hasilnya saya punya balita yang jadi tidak bisa nyenyak tidur kasian sekali soalnya saya sendiri juga sangat terganggu jadi tidak bisa istirahat semoga ada solusi agar semua ini tidak terjadi kembali,MEDIUM
jalan rusak berlubang membahayakan nyawa mesin kendaraan jalan rusak berlubang mulai dari di depan jalan pasar domba sd ciluluk jalan pamagersari jalan tanjungsari haurgombong jalan menuju perum tanjungsari tolong agar segera di perbaiki karena membahayakan nyawa dan merusak mesin kendaraan mohon agar secepatnya di perbaiki atas respon secepatnya,HIGH
permohonan tindaklanjut sifat penting perihal permohonan tindaklanjut kepada yth disnakertrans kabupaten sumedang ditempat assalamu alaikum wr wb salam sejahtera melalui surat ini kami ex karyawan pt citra karya jabar tol yang beralamat di kabupaten sumedang jawa barat kami memohon kepada disnakertrans kabupaten sumedang untuk segera menindaklanjuti lapora kami terkait pesangon yang belum di kasih ke ex karyawan oleh pihak pt citra karya jabar tol yang di phk sepihak pada september berdasarkan hasil kesepakatan bersama waktu audensi dengan disnaker sumedang dan dprd kabupaten sumedang bahwa pihak perusahaan wajib ngasih pesangon tersebut sesuai undang undang ketenagakerjaan bahwa pada pasal ayat pp nomor tahun disebutkan bahwa dalam hal phk pengusaha wajib membayarkan uang pesangon dan atau uang penghargaan masa kerja uang penggantian hak yang seharusnya diterima dan kami perlu jelaskan bahwa pada tahun waktu bulan ramadhan mendekati hari raya idul fitri bahwa gaji kami di potong setengah dari total yang kami terima pihak sdm menjelaskan dan berjanji bahwa sisa gaji tersebut akan di bayarkan setelah karyawan berhenti bekerja mengundurkan diri atau di phk maka dengan surat ini kami memohon bantuan kepada disnakertrans kabupaten sumedang untuk segera menindaklanjuti terkait laporan kami demikian surat ini kami sampaikan terimakasih atas perhatiannya wassalamu alaikum wr wb sumedang januari kami ttd ex karyawan pt ckjt,MEDIUM
bantuan spam ds pamulihan kec situraja kab sumedang ada kegiatan bantuan spam di desa kami kami ingin bantuan tersebut bisa sesuai dengan speknya dan maksimal pemanfaatanya buat air bersih di desa kami kami komplain ke pemborong tapi masih belum didengar tentang galian pipa yañg dangkal uji alir untuk kuantitas air pengeboran dan ingin tahu bentuk speknya tapi tertutup tidak dikasih tau saya ingin bapa ibu dari bpkp untuk membantu memeriksanya dan tolong jangan sampai tahu kami yang mengadu ke bpkp lokasi kejadian kabupaten sumedang situraja pamulihan desa pamulihan kec situraja kab sumedang kode pos jawa barat aduan ini menjadi kewenangan pemerintah kab sumedang,MEDIUM
permintaan hasil keputusan pasca longsor di desa cisalak menindaklanjuti hasil musyawarah pada hari selasa tanggal bulan juni dimohon oleh kepala desa cisalak an warga desa cisalak tentang bagaimana hasil musyawarah tersebut apakah lokasi bekas longsor sudah aman mengingat keiingiman warga kehusunya warga dusun marasa menginginkan adanya jalan alternatif melalui lokasi bekas longsor tersebut,MEDIUM
pju di kelurahan situ depan sd cilengkrang lampu mati titik tolong segera diperbaiki karena bisa membahayakan pengguna jalan,MEDIUM
jalan rusak sepanjang jalan sukamantri jingkang kabupaten sumedang kecamatan tanjungmedar jalan rusak sepanjang pasirhuni sampai jingkang kecamatan tanjungmedar kabupaten sumedang lokasi kejadian kabupaten sumedang tanjungmedar jingkang sepanjang jalan pasir huni jingkang jalan rusak,HIGH
bangunan rumah lantai membahayakan terdapat bangunan rumah membahayakan warga sekitar karena berdiri lantai dan melebihi batas pembangunan tidak ada izin ke warga sekitar yang terdampak mohon bantuan nya agar di cek perizinan dan lain lain nya karena ini membahayakan lokasi nya ada di jalan pagarsih gg h satibi patokan masjid ar rohmat rumah bapa ayep kabupaten kota kota bandung kecamatan bojongloa kaler kelurahan jamika detail dari gg h satibi patokan masjid ar rohmat pemda kota bandung,HIGH
klarifikasi terkait laporan akun anonim yang menyebutkan pemilihan rukun tetangga rukun warga yang ada di perum lembu sari desa cilembu kepada dinas pemberdayaan masyarakat dan desa kami desa cilembu mengklarifikasi bahwa aduan atau laporan akun anomim dengan tracking id tersebut adalah tidak benar atau hoax karena pemilihan rukun tetangga dan rukun warga di perum lembu sari dilakukan secara demokrasi atau melalui pemilihan foto ada dilampiran kemudian untuk masalah laporan keuangan di tingkat rukun warga dan rukun tetangga pihak desa sudah menyarankan kepada tiap rukun tetangga dan rukun warga untuk melakukan laporan keuangan di rukun tetangga dan rukun warga nya masing masing,LOW
reklame tidak bayar pajak mengganggu ketertiban umum dan belum berizin telah terjadi pelanggaran hukum dimana pelanggaran tersebut diduga melanggar undang undang nomor tahun tentang pajak daerah dan retribusi daerah peraturan daerah kota bandung nomor tahun tentang pajak daerah sebagaimana diubah dengan peraturan daerah kota bandung nomor tahun tentang perubahan atas peraturan daerah kota bandung nomor tahun tentang pajak daerah peraturan walikota bandung nomor tahun tentang kedudukan susunan organisasi tugas dan fungsi serta tata kerja badan pengelolaan pendapatan daerah kota bandung dengan ini saya melaporkan bahwa telah terbukti dan secara terang terangan pelanggaran yang dilakukan oleh pemilik klinik pratama razkiah derma aesthetic yang beralamat di jalan jend h amir machmud no sukaraja kec cicendo kota bandung jawa barat bahwasannya klinik tersebut memasang reklame jenis billboard yang belum membayar pajak dan juga belum memiliki ijin resmi dari dinas terkait sebagai warga kota bandung yang memiliki kepedulian akan keberlangsungan tata kelola pemerintahan kota yang baik saya sebagai warga merasa resah dan terganggu karena adanya aktivitas yang meresahkan dilokasi klinik tersebut mohon ditindak dengan tegas oleh aparat pemerintah kota bandung bukti bukti terlampir terimakasih,LOW
tpt dapur rumah ambruk akibat intensitas hujan lebat yang disertai angin kencang pada hari senin april pukul wib cuaca extreme hujan dengan intensitas tinggi mengakibatkan tpt rumah bagian dapur ambruk a n asep lili usia tahun material longsoran menimpa rumah an darya usia tahun,HIGH
jalan rusak dan berlubang jalan umum yang status jalannya masuk ke desa kaduwulung kecamatan situraja kabupaten sumedang jawa barat tapi posisi jalan lebih sering di lewati warga dusun sahang desa dayeuhluhur kecamatan ganeas kabupaten sumedang jalan tersebut sudah belasan tahun di biarkan rusak warga dusun sahang yang sudah mulai resah dengan kerusakan jalan tersebut sudah mengajukan perbaikan ke desa namun tida ada tanggapan saya berharap dari pihak pemprov jabar bisa membantu perbaikan jalan tersebut yang kurang lebih hanya berjarak km karena dapat membahayakan pengguna jalan terutama pendatang karena kondisi jalan yang rusak dan tidak ada penerangan lampu jalan sama sekali terlebih lagi akan segera datang hari raya idul fitri dimanna pasti banyak para pemudik belum lagi saat ini musim hujan jalan yang licin sering mengakibatkan kecelakaan saya memohon kepada pemprov jabar untuk segera di tindak lanjuti lokasi kejadian kabupaten sumedang situraja kaduwulung lokasi jalan rusak desa kaduwulung kecamatan situraja kabupaten sumedang jalan yang sering di lewati warga dusun sahang desa dayeuhluhur kecamatan ganeas aduan ini menjadi kewenangan pemerintah daerah kab sumedang,HIGH
pencetakan ktp kenapa pencetakan ktp tidak bisa dilakukan di kecamatan dan harus selalu ke disduk di sumedang sedangkan jarak dari rumah ke sumedang cukup jauh,LOW
pembakaran sampah sembarangan terjadi pembakaran sampah secara illegal dan terus menerus yang dilakukan pada dini hari sampai pagi hari pembakaran tersebut terjadi di jalan tubagus ismail raya no tepatnya warung entis depan wisma ayah bunda seberang indomaret pembakaran ini kerap dilakukan hampir setiap hari karena yang bersangkutan membakar sampah berupa kelapa sisa penjualan warung tersebut dan daun daun kering yang dikumpulkan tolong segera ditindak lanjuti karena kejadian ini sudah berulang dan mengganggu terhadap pernafasan warga sekitar,MEDIUM
bencana alam pada hari jumat tanggal oktober pukul wib menerima laporan longsor dan pohon tumbang di beberapa wilayah kec sumedang selatan,HIGH
pengajuan pencabutan aset reklame saya sebagai pemilik lahan di jalan cihampelas no rukun tetangga rukun warga kelurahan cipaganti kecamatan coblong kota bandung mengajukan permohonan pembongkaran reklame billboard yang terpasang di lahan saya kontrak kerja sama pemasangan sudah habis per tanggal tanggal kontrak habis dan pemilik lahan tidak memperpanjang kontrak billboard tersebut kini mengganggu aktivitas dan harus segera dibongkar mohon tindak lanjut dari dinas terkait agar reklame dapat segera dicabut sesuai ketentuan,LOW
rangka bando depan smkn sumedang mau roboh selamat pagi saya warga sumedang setiap hari melewati jalan jalan mayor abdurahman sumedang merasa risih melihat rangka bando yang melintang diatas jalan tersebut kondisinya sudah kropos dan sudah ada yang lepas mohon kepada dinas bappenda sumedang untuk segera mengambil langkah langkah nyata sebelum rangka bando tersebut roboh dan menimpa pengguna jalan saya tidak butuh balasan yang sifatnya hanya basa basi tapi butuh aksi nyata semata mata untuk keselamatan warga terimakasih,HIGH
jalan rusak akibat proyek tol sepanjang legok conggeang yang menelan korban jiwa jalan rusak yang sering dilalui masyarakat sepanjang legok conggeang semakin parah kerusakannya karena proyek tol cisumdawu dan juga mengakibatkan hilangnya nyawa seorang anak akibat kelalaian pekerja proyek berikut link nya,MEDIUM
rumpun bambu menimpa jalan telah terjadi rumpun bambu menimpa jalan provinsi subang sumedang di dusun cikondang desa sukamaju pada hari kemarin akibat curah hujan yang tinggi,MEDIUM
penutupan tps berdasarkan surat dari dinas lingkungan hidup kota bandung tgl no s lh dlh hal pemberitahuan penutupan tps saya ingin bertanya kenapa tps ciwastra ini sering sekali ditutup seperti saat ini sesuai surat itu hanya ditujukan kepada camat buahbatu dan rancasari sedangkan tps tps lain di kita bandung ini tidak ada penutupan jadi kami warga kecamatan ini merasa didiskriminasi oleh pemkot cq dinas lh yang berakibat sampah rumah tangga kami tidak diangkut yang tentu saja jadi rawan penyakit yang ditimbulkan dari tempat sampah warga tsb kami mohon keadilannya karena kami sbg warga kota bdg juga sama bayar pajak taat aturan terimakasih atas perhatiannya kabupaten kota kota bandung kecamatan buahbatu kelurahan margasari detail lokasi kejadian margasari buahbatu bandung nama instansi dinas lingkungan hidup pemda penanggungjawab kota bandung titik lokasi kejadian,MEDIUM
